ISO3,Country,Residence / Facility Type,Service Type,Year,Coverage,Population,Service level
AFG,Afghanistan,total,Health care waste,2013,100,31731688,Insufficient data
AFG,Afghanistan,urban,Health care waste,2013,100,7733964,Insufficient data
AFG,Afghanistan,rural,Health care waste,2013,100,23997724,Insufficient data
AFG,Afghanistan,hospital,Health care waste,2013,100,31731688,Insufficient data
AFG,Afghanistan,non_hospital,Health care waste,2013,100,31731688,Insufficient data
AFG,Afghanistan,government,Health care waste,2013,100,31731688,Insufficient data
AFG,Afghanistan,non_government,Health care waste,2013,100,31731688,Insufficient data
AFG,Afghanistan,total,Sanitation,2013,36.95,11724858.716,No service
AFG,Afghanistan,rural,Sanitation,2013,36.95,8867159.018,No service
AFG,Afghanistan,non_hospital,Sanitation,2013,36.95,11724858.716,No service
AFG,Afghanistan,government,Sanitation,2013,36.95,11724858.716,No service
AFG,Afghanistan,total,Water,2013,25.1,7964653.688,No service
AFG,Afghanistan,rural,Water,2013,25.1,6023428.724,No service
AFG,Afghanistan,non_hospital,Water,2013,25.1,7964653.688,No service
AFG,Afghanistan,government,Water,2013,25.1,7964653.688,No service
AFG,Afghanistan,total,Environmental cleaning,2014,100,32758020,Insufficient data
AFG,Afghanistan,urban,Environmental cleaning,2014,100,8054214.5,Insufficient data
AFG,Afghanistan,rural,Environmental cleaning,2014,100,24703806,Insufficient data
AFG,Afghanistan,hospital,Environmental cleaning,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_hospital,Environmental cleaning,2014,100,32758020,Insufficient data
AFG,Afghanistan,government,Environmental cleaning,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_government,Environmental cleaning,2014,100,32758020,Insufficient data
AFG,Afghanistan,total,Hygiene,2014,100,32758020,Insufficient data
AFG,Afghanistan,urban,Hygiene,2014,100,8054214.5,Insufficient data
AFG,Afghanistan,rural,Hygiene,2014,100,24703806,Insufficient data
AFG,Afghanistan,hospital,Hygiene,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_hospital,Hygiene,2014,100,32758020,Insufficient data
AFG,Afghanistan,government,Hygiene,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_government,Hygiene,2014,100,32758020,Insufficient data
AFG,Afghanistan,total,Sanitation,2014,100,32758020,Insufficient data
AFG,Afghanistan,urban,Sanitation,2014,100,8054214.5,Insufficient data
AFG,Afghanistan,rural,Sanitation,2014,100,24703806,Insufficient data
AFG,Afghanistan,hospital,Sanitation,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_hospital,Sanitation,2014,100,32758020,Insufficient data
AFG,Afghanistan,government,Sanitation,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_government,Sanitation,2014,100,32758020,Insufficient data
AFG,Afghanistan,total,Water,2014,100,32758020,Insufficient data
AFG,Afghanistan,urban,Water,2014,100,8054214.5,Insufficient data
AFG,Afghanistan,rural,Water,2014,100,24703806,Insufficient data
AFG,Afghanistan,hospital,Water,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_hospital,Water,2014,100,32758020,Insufficient data
AFG,Afghanistan,government,Water,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_government,Water,2014,100,32758020,Insufficient data
AFG,Afghanistan,total,Health care waste,2014,100,32758020,Insufficient data
AFG,Afghanistan,urban,Health care waste,2014,100,8054214.5,Insufficient data
AFG,Afghanistan,rural,Health care waste,2014,100,24703806,Insufficient data
AFG,Afghanistan,hospital,Health care waste,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_hospital,Health care waste,2014,100,32758020,Insufficient data
AFG,Afghanistan,government,Health care waste,2014,100,32758020,Insufficient data
AFG,Afghanistan,non_government,Health care waste,2014,100,32758020,Insufficient data
AGO,Angola,total,Environmental cleaning,2013,100,25998340,Insufficient data
AGO,Angola,urban,Environmental cleaning,2013,100,16119490,Insufficient data
AGO,Angola,rural,Environmental cleaning,2013,100,9878850,Insufficient data
AGO,Angola,hospital,Environmental cleaning,2013,100,25998340,Insufficient data
AGO,Angola,non_hospital,Environmental cleaning,2013,100,25998340,Insufficient data
AGO,Angola,government,Environmental cleaning,2013,100,25998340,Insufficient data
AGO,Angola,non_government,Environmental cleaning,2013,100,25998340,Insufficient data
AGO,Angola,total,Hygiene,2013,100,25998340,Insufficient data
AGO,Angola,urban,Hygiene,2013,100,16119490,Insufficient data
AGO,Angola,rural,Hygiene,2013,100,9878850,Insufficient data
AGO,Angola,hospital,Hygiene,2013,100,25998340,Insufficient data
AGO,Angola,non_hospital,Hygiene,2013,100,25998340,Insufficient data
AGO,Angola,government,Hygiene,2013,100,25998340,Insufficient data
AGO,Angola,non_government,Hygiene,2013,100,25998340,Insufficient data
AGO,Angola,total,Sanitation,2013,100,25998340,Insufficient data
AGO,Angola,urban,Sanitation,2013,100,16119490,Insufficient data
AGO,Angola,rural,Sanitation,2013,100,9878850,Insufficient data
AGO,Angola,hospital,Sanitation,2013,100,25998340,Insufficient data
AGO,Angola,non_hospital,Sanitation,2013,100,25998340,Insufficient data
AGO,Angola,government,Sanitation,2013,100,25998340,Insufficient data
AGO,Angola,non_government,Sanitation,2013,100,25998340,Insufficient data
AGO,Angola,total,Water,2013,100,25998340,Insufficient data
AGO,Angola,urban,Water,2013,100,16119490,Insufficient data
AGO,Angola,rural,Water,2013,100,9878850,Insufficient data
AGO,Angola,hospital,Water,2013,100,25998340,Insufficient data
AGO,Angola,non_hospital,Water,2013,100,25998340,Insufficient data
AGO,Angola,government,Water,2013,100,25998340,Insufficient data
AGO,Angola,non_government,Water,2013,100,25998340,Insufficient data
AGO,Angola,total,Health care waste,2013,100,25998340,Insufficient data
AGO,Angola,urban,Health care waste,2013,100,16119490,Insufficient data
AGO,Angola,rural,Health care waste,2013,100,9878850,Insufficient data
AGO,Angola,hospital,Health care waste,2013,100,25998340,Insufficient data
AGO,Angola,non_hospital,Health care waste,2013,100,25998340,Insufficient data
AGO,Angola,government,Health care waste,2013,100,25998340,Insufficient data
AGO,Angola,non_government,Health care waste,2013,100,25998340,Insufficient data
AGO,Angola,total,Environmental cleaning,2014,100,26920466,Insufficient data
AGO,Angola,urban,Environmental cleaning,2014,100,16887478,Insufficient data
AGO,Angola,rural,Environmental cleaning,2014,100,10032989,Insufficient data
AGO,Angola,hospital,Environmental cleaning,2014,100,26920466,Insufficient data
AGO,Angola,non_hospital,Environmental cleaning,2014,100,26920466,Insufficient data
AGO,Angola,government,Environmental cleaning,2014,100,26920466,Insufficient data
AGO,Angola,non_government,Environmental cleaning,2014,100,26920466,Insufficient data
AGO,Angola,total,Hygiene,2014,100,26920466,Insufficient data
AGO,Angola,urban,Hygiene,2014,100,16887478,Insufficient data
AGO,Angola,rural,Hygiene,2014,100,10032989,Insufficient data
AGO,Angola,hospital,Hygiene,2014,100,26920466,Insufficient data
AGO,Angola,non_hospital,Hygiene,2014,100,26920466,Insufficient data
AGO,Angola,government,Hygiene,2014,100,26920466,Insufficient data
AGO,Angola,non_government,Hygiene,2014,100,26920466,Insufficient data
AGO,Angola,total,Sanitation,2014,100,26920466,Insufficient data
AGO,Angola,urban,Sanitation,2014,100,16887478,Insufficient data
AGO,Angola,rural,Sanitation,2014,100,10032989,Insufficient data
AGO,Angola,hospital,Sanitation,2014,100,26920466,Insufficient data
AGO,Angola,non_hospital,Sanitation,2014,100,26920466,Insufficient data
AGO,Angola,government,Sanitation,2014,100,26920466,Insufficient data
AGO,Angola,non_government,Sanitation,2014,100,26920466,Insufficient data
AGO,Angola,total,Water,2014,100,26920466,Insufficient data
AGO,Angola,urban,Water,2014,100,16887478,Insufficient data
AGO,Angola,rural,Water,2014,100,10032989,Insufficient data
AGO,Angola,hospital,Water,2014,100,26920466,Insufficient data
AGO,Angola,non_hospital,Water,2014,100,26920466,Insufficient data
AGO,Angola,government,Water,2014,100,26920466,Insufficient data
AGO,Angola,non_government,Water,2014,100,26920466,Insufficient data
AGO,Angola,total,Health care waste,2014,100,26920466,Insufficient data
AGO,Angola,urban,Health care waste,2014,100,16887478,Insufficient data
AGO,Angola,rural,Health care waste,2014,100,10032989,Insufficient data
AGO,Angola,hospital,Health care waste,2014,100,26920466,Insufficient data
AGO,Angola,non_hospital,Health care waste,2014,100,26920466,Insufficient data
AGO,Angola,government,Health care waste,2014,100,26920466,Insufficient data
AGO,Angola,non_government,Health care waste,2014,100,26920466,Insufficient data
AND,Andorra,total,Water,2013,100,80788,Basic service
AND,Andorra,total,Health care waste,2013,100,80788,Basic service
AND,Andorra,total,Water,2013,0,0,Limited service
AND,Andorra,total,Health care waste,2013,0,0,Limited service
AND,Andorra,total,Environmental cleaning,2013,100,80788,Insufficient data
AND,Andorra,urban,Environmental cleaning,2013,100,71527.273,Insufficient data
AND,Andorra,rural,Environmental cleaning,2013,100,9260.7266,Insufficient data
AND,Andorra,hospital,Environmental cleaning,2013,100,80788,Insufficient data
AND,Andorra,non_hospital,Environmental cleaning,2013,100,80788,Insufficient data
AND,Andorra,government,Environmental cleaning,2013,100,80788,Insufficient data
AND,Andorra,non_government,Environmental cleaning,2013,100,80788,Insufficient data
AND,Andorra,total,Hygiene,2013,100,80788,Insufficient data
AND,Andorra,urban,Hygiene,2013,100,71527.273,Insufficient data
AND,Andorra,rural,Hygiene,2013,100,9260.7266,Insufficient data
AND,Andorra,hospital,Hygiene,2013,100,80788,Insufficient data
AND,Andorra,non_hospital,Hygiene,2013,100,80788,Insufficient data
AND,Andorra,government,Hygiene,2013,100,80788,Insufficient data
AND,Andorra,non_government,Hygiene,2013,100,80788,Insufficient data
AND,Andorra,total,Sanitation,2013,100,80788,Insufficient data
AND,Andorra,urban,Sanitation,2013,100,71527.273,Insufficient data
AND,Andorra,rural,Sanitation,2013,100,9260.7266,Insufficient data
AND,Andorra,hospital,Sanitation,2013,100,80788,Insufficient data
AND,Andorra,non_hospital,Sanitation,2013,100,80788,Insufficient data
AND,Andorra,government,Sanitation,2013,100,80788,Insufficient data
AND,Andorra,non_government,Sanitation,2013,100,80788,Insufficient data
AND,Andorra,total,Water,2013,0,0,Insufficient data
AND,Andorra,urban,Water,2013,100,71527.273,Insufficient data
AND,Andorra,rural,Water,2013,100,9260.7266,Insufficient data
AND,Andorra,hospital,Water,2013,100,80788,Insufficient data
AND,Andorra,non_hospital,Water,2013,100,80788,Insufficient data
AND,Andorra,government,Water,2013,100,80788,Insufficient data
AND,Andorra,non_government,Water,2013,100,80788,Insufficient data
AND,Andorra,total,Health care waste,2013,0,0,Insufficient data
AND,Andorra,urban,Health care waste,2013,100,71527.273,Insufficient data
AND,Andorra,rural,Health care waste,2013,100,9260.7266,Insufficient data
AND,Andorra,hospital,Health care waste,2013,100,80788,Insufficient data
AND,Andorra,non_hospital,Health care waste,2013,100,80788,Insufficient data
AND,Andorra,government,Health care waste,2013,100,80788,Insufficient data
AND,Andorra,non_government,Health care waste,2013,100,80788,Insufficient data
AND,Andorra,total,Sanitation,2013,0,0,No service
AND,Andorra,total,Water,2013,0,0,No service
AND,Andorra,total,Health care waste,2013,0,0,No service
AND,Andorra,total,Water,2014,100,79223,Basic service
AND,Andorra,total,Health care waste,2014,100,79223,Basic service
AND,Andorra,total,Water,2014,0,0,Limited service
AND,Andorra,total,Health care waste,2014,0,0,Limited service
AND,Andorra,total,Environmental cleaning,2014,100,79223,Insufficient data
AND,Andorra,urban,Environmental cleaning,2014,100,70065.617,Insufficient data
AND,Andorra,rural,Environmental cleaning,2014,100,9157.3848,Insufficient data
AND,Andorra,hospital,Environmental cleaning,2014,100,79223,Insufficient data
AND,Andorra,non_hospital,Environmental cleaning,2014,100,79223,Insufficient data
AND,Andorra,government,Environmental cleaning,2014,100,79223,Insufficient data
AND,Andorra,non_government,Environmental cleaning,2014,100,79223,Insufficient data
AND,Andorra,total,Hygiene,2014,100,79223,Insufficient data
AND,Andorra,urban,Hygiene,2014,100,70065.617,Insufficient data
AND,Andorra,rural,Hygiene,2014,100,9157.3848,Insufficient data
AND,Andorra,hospital,Hygiene,2014,100,79223,Insufficient data
AND,Andorra,non_hospital,Hygiene,2014,100,79223,Insufficient data
AND,Andorra,government,Hygiene,2014,100,79223,Insufficient data
AND,Andorra,non_government,Hygiene,2014,100,79223,Insufficient data
AND,Andorra,total,Sanitation,2014,100,79223,Insufficient data
AND,Andorra,urban,Sanitation,2014,100,70065.617,Insufficient data
AND,Andorra,rural,Sanitation,2014,100,9157.3848,Insufficient data
AND,Andorra,hospital,Sanitation,2014,100,79223,Insufficient data
AND,Andorra,non_hospital,Sanitation,2014,100,79223,Insufficient data
AND,Andorra,government,Sanitation,2014,100,79223,Insufficient data
AND,Andorra,non_government,Sanitation,2014,100,79223,Insufficient data
AND,Andorra,total,Water,2014,0,0,Insufficient data
AND,Andorra,urban,Water,2014,100,70065.617,Insufficient data
AND,Andorra,rural,Water,2014,100,9157.3848,Insufficient data
AND,Andorra,hospital,Water,2014,100,79223,Insufficient data
AND,Andorra,non_hospital,Water,2014,100,79223,Insufficient data
AND,Andorra,government,Water,2014,100,79223,Insufficient data
AND,Andorra,non_government,Water,2014,100,79223,Insufficient data
AND,Andorra,total,Health care waste,2014,0,0,Insufficient data
AND,Andorra,urban,Health care waste,2014,100,70065.617,Insufficient data
AND,Andorra,rural,Health care waste,2014,100,9157.3848,Insufficient data
AND,Andorra,hospital,Health care waste,2014,100,79223,Insufficient data
AND,Andorra,non_hospital,Health care waste,2014,100,79223,Insufficient data
AND,Andorra,government,Health care waste,2014,100,79223,Insufficient data
AND,Andorra,non_government,Health care waste,2014,100,79223,Insufficient data
AND,Andorra,total,Sanitation,2014,0,0,No service
AND,Andorra,total,Water,2014,0,0,No service
AND,Andorra,total,Health care waste,2014,0,0,No service
ARM,Armenia,total,Environmental cleaning,2013,100,2893509,Insufficient data
ARM,Armenia,urban,Environmental cleaning,2013,100,1827656.1,Insufficient data
ARM,Armenia,rural,Environmental cleaning,2013,100,1065852.9,Insufficient data
ARM,Armenia,hospital,Environmental cleaning,2013,100,2893509,Insufficient data
ARM,Armenia,non_hospital,Environmental cleaning,2013,100,2893509,Insufficient data
ARM,Armenia,government,Environmental cleaning,2013,100,2893509,Insufficient data
ARM,Armenia,non_government,Environmental cleaning,2013,100,2893509,Insufficient data
ARM,Armenia,total,Hygiene,2013,100,2893509,Insufficient data
ARM,Armenia,urban,Hygiene,2013,100,1827656.1,Insufficient data
ARM,Armenia,rural,Hygiene,2013,100,1065852.9,Insufficient data
ARM,Armenia,hospital,Hygiene,2013,100,2893509,Insufficient data
ARM,Armenia,non_hospital,Hygiene,2013,100,2893509,Insufficient data
ARM,Armenia,government,Hygiene,2013,100,2893509,Insufficient data
ARM,Armenia,non_government,Hygiene,2013,100,2893509,Insufficient data
ARM,Armenia,total,Sanitation,2013,100,2893509,Insufficient data
ARM,Armenia,urban,Sanitation,2013,100,1827656.1,Insufficient data
ARM,Armenia,rural,Sanitation,2013,100,1065852.9,Insufficient data
ARM,Armenia,hospital,Sanitation,2013,100,2893509,Insufficient data
ARM,Armenia,non_hospital,Sanitation,2013,100,2893509,Insufficient data
ARM,Armenia,government,Sanitation,2013,100,2893509,Insufficient data
ARM,Armenia,non_government,Sanitation,2013,100,2893509,Insufficient data
ARM,Armenia,total,Water,2013,100,2893509,Insufficient data
ARM,Armenia,urban,Water,2013,100,1827656.1,Insufficient data
ARM,Armenia,rural,Water,2013,100,1065852.9,Insufficient data
ARM,Armenia,hospital,Water,2013,100,2893509,Insufficient data
ARM,Armenia,non_hospital,Water,2013,100,2893509,Insufficient data
ARM,Armenia,government,Water,2013,100,2893509,Insufficient data
ARM,Armenia,non_government,Water,2013,100,2893509,Insufficient data
ARM,Armenia,total,Health care waste,2013,100,2893509,Insufficient data
ARM,Armenia,urban,Health care waste,2013,100,1827656.1,Insufficient data
ARM,Armenia,rural,Health care waste,2013,100,1065852.9,Insufficient data
ARM,Armenia,hospital,Health care waste,2013,100,2893509,Insufficient data
ARM,Armenia,non_hospital,Health care waste,2013,100,2893509,Insufficient data
ARM,Armenia,government,Health care waste,2013,100,2893509,Insufficient data
ARM,Armenia,non_government,Health care waste,2013,100,2893509,Insufficient data
ARM,Armenia,total,Water,2013,0,0,No service
ARM,Armenia,total,Hygiene,2014,69,2005291.8,Basic service
ARM,Armenia,total,Sanitation,2014,41,1191550.2,Basic service
ARM,Armenia,total,Water,2014,39,1133425.8,Basic service
ARM,Armenia,total,Health care waste,2014,97,2819033.4,Basic service
ARM,Armenia,total,Sanitation,2014,40,1162488,Limited service
ARM,Armenia,total,Water,2014,61,1772794.2,Limited service
ARM,Armenia,total,Environmental cleaning,2014,100,2906220,Insufficient data
ARM,Armenia,urban,Environmental cleaning,2014,100,1834173.5,Insufficient data
ARM,Armenia,rural,Environmental cleaning,2014,100,1072046.5,Insufficient data
ARM,Armenia,hospital,Environmental cleaning,2014,100,2906220,Insufficient data
ARM,Armenia,non_hospital,Environmental cleaning,2014,100,2906220,Insufficient data
ARM,Armenia,government,Environmental cleaning,2014,100,2906220,Insufficient data
ARM,Armenia,non_government,Environmental cleaning,2014,100,2906220,Insufficient data
ARM,Armenia,total,Hygiene,2014,31,900928.2,Insufficient data
ARM,Armenia,urban,Hygiene,2014,100,1834173.5,Insufficient data
ARM,Armenia,rural,Hygiene,2014,100,1072046.5,Insufficient data
ARM,Armenia,hospital,Hygiene,2014,100,2906220,Insufficient data
ARM,Armenia,non_hospital,Hygiene,2014,100,2906220,Insufficient data
ARM,Armenia,government,Hygiene,2014,100,2906220,Insufficient data
ARM,Armenia,non_government,Hygiene,2014,100,2906220,Insufficient data
ARM,Armenia,total,Sanitation,2014,0,0,Insufficient data
ARM,Armenia,urban,Sanitation,2014,100,1834173.5,Insufficient data
ARM,Armenia,rural,Sanitation,2014,100,1072046.5,Insufficient data
ARM,Armenia,hospital,Sanitation,2014,100,2906220,Insufficient data
ARM,Armenia,non_hospital,Sanitation,2014,100,2906220,Insufficient data
ARM,Armenia,government,Sanitation,2014,100,2906220,Insufficient data
ARM,Armenia,non_government,Sanitation,2014,100,2906220,Insufficient data
ARM,Armenia,total,Water,2014,0,0,Insufficient data
ARM,Armenia,urban,Water,2014,100,1834173.5,Insufficient data
ARM,Armenia,rural,Water,2014,100,1072046.5,Insufficient data
ARM,Armenia,hospital,Water,2014,100,2906220,Insufficient data
ARM,Armenia,non_hospital,Water,2014,100,2906220,Insufficient data
ARM,Armenia,government,Water,2014,100,2906220,Insufficient data
ARM,Armenia,non_government,Water,2014,100,2906220,Insufficient data
ARM,Armenia,total,Health care waste,2014,3,87186.6,Insufficient data
ARM,Armenia,urban,Health care waste,2014,100,1834173.5,Insufficient data
ARM,Armenia,rural,Health care waste,2014,100,1072046.5,Insufficient data
ARM,Armenia,hospital,Health care waste,2014,100,2906220,Insufficient data
ARM,Armenia,non_hospital,Health care waste,2014,100,2906220,Insufficient data
ARM,Armenia,government,Health care waste,2014,100,2906220,Insufficient data
ARM,Armenia,non_government,Health care waste,2014,100,2906220,Insufficient data
ARM,Armenia,total,Sanitation,2014,19,552181.8,No service
ARM,Armenia,total,Water,2014,0,0,No service
ATG,Antigua and Barbuda,total,Environmental cleaning,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,urban,Environmental cleaning,2013,100,24798.385,Insufficient data
ATG,Antigua and Barbuda,rural,Environmental cleaning,2013,100,73025.617,Insufficient data
ATG,Antigua and Barbuda,hospital,Environmental cleaning,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Environmental cleaning,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,government,Environmental cleaning,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_government,Environmental cleaning,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,total,Hygiene,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,urban,Hygiene,2013,100,24798.385,Insufficient data
ATG,Antigua and Barbuda,rural,Hygiene,2013,100,73025.617,Insufficient data
ATG,Antigua and Barbuda,hospital,Hygiene,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Hygiene,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,government,Hygiene,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_government,Hygiene,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,total,Sanitation,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,urban,Sanitation,2013,100,24798.385,Insufficient data
ATG,Antigua and Barbuda,rural,Sanitation,2013,100,73025.617,Insufficient data
ATG,Antigua and Barbuda,hospital,Sanitation,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Sanitation,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,government,Sanitation,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_government,Sanitation,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,total,Water,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,urban,Water,2013,100,24798.385,Insufficient data
ATG,Antigua and Barbuda,rural,Water,2013,100,73025.617,Insufficient data
ATG,Antigua and Barbuda,hospital,Water,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Water,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,government,Water,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_government,Water,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,total,Health care waste,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,urban,Health care waste,2013,100,24798.385,Insufficient data
ATG,Antigua and Barbuda,rural,Health care waste,2013,100,73025.617,Insufficient data
ATG,Antigua and Barbuda,hospital,Health care waste,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Health care waste,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,government,Health care waste,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,non_government,Health care waste,2013,100,97824,Insufficient data
ATG,Antigua and Barbuda,total,Sanitation,2013,0,0,No service
ATG,Antigua and Barbuda,hospital,Sanitation,2013,0,0,No service
ATG,Antigua and Barbuda,government,Sanitation,2013,0,0,No service
ATG,Antigua and Barbuda,non_government,Sanitation,2013,0,0,No service
ATG,Antigua and Barbuda,total,Water,2013,0,0,No service
ATG,Antigua and Barbuda,hospital,Water,2013,0,0,No service
ATG,Antigua and Barbuda,non_hospital,Water,2013,0,0,No service
ATG,Antigua and Barbuda,government,Water,2013,0,0,No service
ATG,Antigua and Barbuda,non_government,Water,2013,0,0,No service
ATG,Antigua and Barbuda,total,Environmental cleaning,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,urban,Environmental cleaning,2014,100,24891.781,Insufficient data
ATG,Antigua and Barbuda,rural,Environmental cleaning,2014,100,73983.219,Insufficient data
ATG,Antigua and Barbuda,hospital,Environmental cleaning,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Environmental cleaning,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,government,Environmental cleaning,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_government,Environmental cleaning,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,total,Hygiene,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,urban,Hygiene,2014,100,24891.781,Insufficient data
ATG,Antigua and Barbuda,rural,Hygiene,2014,100,73983.219,Insufficient data
ATG,Antigua and Barbuda,hospital,Hygiene,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Hygiene,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,government,Hygiene,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_government,Hygiene,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,total,Sanitation,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,urban,Sanitation,2014,100,24891.781,Insufficient data
ATG,Antigua and Barbuda,rural,Sanitation,2014,100,73983.219,Insufficient data
ATG,Antigua and Barbuda,hospital,Sanitation,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Sanitation,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,government,Sanitation,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_government,Sanitation,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,total,Water,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,urban,Water,2014,100,24891.781,Insufficient data
ATG,Antigua and Barbuda,rural,Water,2014,100,73983.219,Insufficient data
ATG,Antigua and Barbuda,hospital,Water,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Water,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,government,Water,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_government,Water,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,total,Health care waste,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,urban,Health care waste,2014,100,24891.781,Insufficient data
ATG,Antigua and Barbuda,rural,Health care waste,2014,100,73983.219,Insufficient data
ATG,Antigua and Barbuda,hospital,Health care waste,2014,100,98875,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Health care waste,2014,100,98875,Insufficient data
