ISO3,Country,Residence / Facility Type,Service Type,Year,Coverage,Population,Service level
AND,Andorra,hospital,Environmental cleaning,2002,100,70049,Insufficient data
AND,Andorra,non_hospital,Environmental cleaning,2002,100,70049,Insufficient data
AND,Andorra,government,Environmental cleaning,2002,100,70049,Insufficient data
AND,Andorra,non_government,Environmental cleaning,2002,100,70049,Insufficient data
AND,Andorra,total,Hygiene,2002,100,70049,Insufficient data
AND,Andorra,urban,Hygiene,2002,100,64193.602,Insufficient data
AND,Andorra,rural,Hygiene,2002,100,5855.3965,Insufficient data
AND,Andorra,hospital,Hygiene,2002,100,70049,Insufficient data
AND,Andorra,non_hospital,Hygiene,2002,100,70049,Insufficient data
AND,Andorra,government,Hygiene,2002,100,70049,Insufficient data
AND,Andorra,non_government,Hygiene,2002,100,70049,Insufficient data
AND,Andorra,total,Sanitation,2002,100,70049,Insufficient data
AND,Andorra,urban,Sanitation,2002,100,64193.602,Insufficient data
AND,Andorra,rural,Sanitation,2002,100,5855.3965,Insufficient data
AND,Andorra,hospital,Sanitation,2002,100,70049,Insufficient data
AND,Andorra,non_hospital,Sanitation,2002,100,70049,Insufficient data
AND,Andorra,government,Sanitation,2002,100,70049,Insufficient data
AND,Andorra,non_government,Sanitation,2002,100,70049,Insufficient data
AND,Andorra,total,Water,2002,0,0,Insufficient data
AND,Andorra,urban,Water,2002,100,64193.602,Insufficient data
AND,Andorra,rural,Water,2002,100,5855.3965,Insufficient data
AND,Andorra,hospital,Water,2002,100,70049,Insufficient data
AND,Andorra,non_hospital,Water,2002,100,70049,Insufficient data
AND,Andorra,government,Water,2002,100,70049,Insufficient data
AND,Andorra,non_government,Water,2002,100,70049,Insufficient data
AND,Andorra,total,Health care waste,2002,0,0,Insufficient data
AND,Andorra,urban,Health care waste,2002,100,64193.602,Insufficient data
AND,Andorra,rural,Health care waste,2002,100,5855.3965,Insufficient data
AND,Andorra,hospital,Health care waste,2002,100,70049,Insufficient data
AND,Andorra,non_hospital,Health care waste,2002,100,70049,Insufficient data
AND,Andorra,government,Health care waste,2002,100,70049,Insufficient data
AND,Andorra,non_government,Health care waste,2002,100,70049,Insufficient data
AND,Andorra,total,Sanitation,2002,0,0,No service
AND,Andorra,total,Water,2002,0,0,No service
AND,Andorra,total,Health care waste,2002,0,0,No service
ARM,Armenia,total,Environmental cleaning,2002,100,3033897,Insufficient data
ARM,Armenia,urban,Environmental cleaning,2002,100,1948854.1,Insufficient data
ARM,Armenia,rural,Environmental cleaning,2002,100,1085042.9,Insufficient data
ARM,Armenia,hospital,Environmental cleaning,2002,100,3033897,Insufficient data
ARM,Armenia,non_hospital,Environmental cleaning,2002,100,3033897,Insufficient data
ARM,Armenia,government,Environmental cleaning,2002,100,3033897,Insufficient data
ARM,Armenia,non_government,Environmental cleaning,2002,100,3033897,Insufficient data
ARM,Armenia,total,Hygiene,2002,100,3033897,Insufficient data
ARM,Armenia,urban,Hygiene,2002,100,1948854.1,Insufficient data
ARM,Armenia,rural,Hygiene,2002,100,1085042.9,Insufficient data
ARM,Armenia,hospital,Hygiene,2002,100,3033897,Insufficient data
ARM,Armenia,non_hospital,Hygiene,2002,100,3033897,Insufficient data
ARM,Armenia,government,Hygiene,2002,100,3033897,Insufficient data
ARM,Armenia,non_government,Hygiene,2002,100,3033897,Insufficient data
ARM,Armenia,total,Sanitation,2002,100,3033897,Insufficient data
ARM,Armenia,urban,Sanitation,2002,100,1948854.1,Insufficient data
ARM,Armenia,rural,Sanitation,2002,100,1085042.9,Insufficient data
ARM,Armenia,hospital,Sanitation,2002,100,3033897,Insufficient data
ARM,Armenia,non_hospital,Sanitation,2002,100,3033897,Insufficient data
ARM,Armenia,government,Sanitation,2002,100,3033897,Insufficient data
ARM,Armenia,non_government,Sanitation,2002,100,3033897,Insufficient data
ARM,Armenia,total,Water,2002,100,3033897,Insufficient data
ARM,Armenia,urban,Water,2002,100,1948854.1,Insufficient data
ARM,Armenia,rural,Water,2002,100,1085042.9,Insufficient data
ARM,Armenia,hospital,Water,2002,100,3033897,Insufficient data
ARM,Armenia,non_hospital,Water,2002,100,3033897,Insufficient data
ARM,Armenia,government,Water,2002,100,3033897,Insufficient data
ARM,Armenia,non_government,Water,2002,100,3033897,Insufficient data
ARM,Armenia,total,Health care waste,2002,100,3033897,Insufficient data
ARM,Armenia,urban,Health care waste,2002,100,1948854.1,Insufficient data
ARM,Armenia,rural,Health care waste,2002,100,1085042.9,Insufficient data
ARM,Armenia,hospital,Health care waste,2002,100,3033897,Insufficient data
ARM,Armenia,non_hospital,Health care waste,2002,100,3033897,Insufficient data
ARM,Armenia,government,Health care waste,2002,100,3033897,Insufficient data
ARM,Armenia,non_government,Health care waste,2002,100,3033897,Insufficient data
ARM,Armenia,total,Water,2002,0,0,No service
ATG,Antigua and Barbuda,total,Environmental cleaning,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,urban,Environmental cleaning,2002,100,26827,Insufficient data
ATG,Antigua and Barbuda,rural,Environmental cleaning,2002,100,59439,Insufficient data
ATG,Antigua and Barbuda,hospital,Environmental cleaning,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Environmental cleaning,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,government,Environmental cleaning,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_government,Environmental cleaning,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,total,Hygiene,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,urban,Hygiene,2002,100,26827,Insufficient data
ATG,Antigua and Barbuda,rural,Hygiene,2002,100,59439,Insufficient data
ATG,Antigua and Barbuda,hospital,Hygiene,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Hygiene,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,government,Hygiene,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_government,Hygiene,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,total,Sanitation,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,urban,Sanitation,2002,100,26827,Insufficient data
ATG,Antigua and Barbuda,rural,Sanitation,2002,100,59439,Insufficient data
ATG,Antigua and Barbuda,hospital,Sanitation,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Sanitation,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,government,Sanitation,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_government,Sanitation,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,total,Water,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,urban,Water,2002,100,26827,Insufficient data
ATG,Antigua and Barbuda,rural,Water,2002,100,59439,Insufficient data
ATG,Antigua and Barbuda,hospital,Water,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Water,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,government,Water,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_government,Water,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,total,Health care waste,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,urban,Health care waste,2002,100,26827,Insufficient data
ATG,Antigua and Barbuda,rural,Health care waste,2002,100,59439,Insufficient data
ATG,Antigua and Barbuda,hospital,Health care waste,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_hospital,Health care waste,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,government,Health care waste,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,non_government,Health care waste,2002,100,86266,Insufficient data
ATG,Antigua and Barbuda,total,Sanitation,2002,0,0,No service
ATG,Antigua and Barbuda,hospital,Sanitation,2002,0,0,No service
ATG,Antigua and Barbuda,government,Sanitation,2002,0,0,No service
ATG,Antigua and Barbuda,non_government,Sanitation,2002,0,0,No service
ATG,Antigua and Barbuda,total,Water,2002,0,0,No service
ATG,Antigua and Barbuda,hospital,Water,2002,0,0,No service
ATG,Antigua and Barbuda,non_hospital,Water,2002,0,0,No service
ATG,Antigua and Barbuda,government,Water,2002,0,0,No service
ATG,Antigua and Barbuda,non_government,Water,2002,0,0,No service
AUT,Austria,total,Environmental cleaning,2002,100,8134412,Insufficient data
AUT,Austria,urban,Environmental cleaning,2002,100,4852583.5,Insufficient data
AUT,Austria,rural,Environmental cleaning,2002,100,3281828.5,Insufficient data
AUT,Austria,hospital,Environmental cleaning,2002,100,8134412,Insufficient data
AUT,Austria,non_hospital,Environmental cleaning,2002,100,8134412,Insufficient data
AUT,Austria,government,Environmental cleaning,2002,100,8134412,Insufficient data
AUT,Austria,non_government,Environmental cleaning,2002,100,8134412,Insufficient data
AUT,Austria,total,Hygiene,2002,100,8134412,Insufficient data
AUT,Austria,urban,Hygiene,2002,100,4852583.5,Insufficient data
AUT,Austria,rural,Hygiene,2002,100,3281828.5,Insufficient data
AUT,Austria,hospital,Hygiene,2002,100,8134412,Insufficient data
AUT,Austria,non_hospital,Hygiene,2002,100,8134412,Insufficient data
AUT,Austria,government,Hygiene,2002,100,8134412,Insufficient data
AUT,Austria,non_government,Hygiene,2002,100,8134412,Insufficient data
AUT,Austria,total,Sanitation,2002,100,8134412,Insufficient data
AUT,Austria,urban,Sanitation,2002,100,4852583.5,Insufficient data
AUT,Austria,rural,Sanitation,2002,100,3281828.5,Insufficient data
AUT,Austria,hospital,Sanitation,2002,100,8134412,Insufficient data
AUT,Austria,non_hospital,Sanitation,2002,100,8134412,Insufficient data
AUT,Austria,government,Sanitation,2002,100,8134412,Insufficient data
AUT,Austria,non_government,Sanitation,2002,100,8134412,Insufficient data
AUT,Austria,total,Water,2002,100,8134412,Insufficient data
AUT,Austria,urban,Water,2002,100,4852583.5,Insufficient data
AUT,Austria,rural,Water,2002,100,3281828.5,Insufficient data
AUT,Austria,hospital,Water,2002,100,8134412,Insufficient data
AUT,Austria,non_hospital,Water,2002,100,8134412,Insufficient data
AUT,Austria,government,Water,2002,100,8134412,Insufficient data
AUT,Austria,non_government,Water,2002,100,8134412,Insufficient data
AUT,Austria,total,Health care waste,2002,100,8134412,Insufficient data
AUT,Austria,urban,Health care waste,2002,100,4852583.5,Insufficient data
AUT,Austria,rural,Health care waste,2002,100,3281828.5,Insufficient data
AUT,Austria,hospital,Health care waste,2002,100,8134412,Insufficient data
AUT,Austria,non_hospital,Health care waste,2002,100,8134412,Insufficient data
AUT,Austria,government,Health care waste,2002,100,8134412,Insufficient data
AUT,Austria,non_government,Health care waste,2002,100,8134412,Insufficient data
AZE,Azerbaijan,total,Hygiene,2002,100,8277014.5,Basic service
AZE,Azerbaijan,total,Water,2002,100,8277014.5,Basic service
AZE,Azerbaijan,total,Hygiene,2002,0,0,Limited service
AZE,Azerbaijan,total,Water,2002,0,0,Limited service
AZE,Azerbaijan,total,Environmental cleaning,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,urban,Environmental cleaning,2002,100,4286417.5,Insufficient data
AZE,Azerbaijan,rural,Environmental cleaning,2002,100,3990597,Insufficient data
AZE,Azerbaijan,hospital,Environmental cleaning,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_hospital,Environmental cleaning,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,government,Environmental cleaning,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_government,Environmental cleaning,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,total,Hygiene,2002,0,0,Insufficient data
AZE,Azerbaijan,urban,Hygiene,2002,100,4286417.5,Insufficient data
AZE,Azerbaijan,rural,Hygiene,2002,100,3990597,Insufficient data
AZE,Azerbaijan,hospital,Hygiene,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_hospital,Hygiene,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,government,Hygiene,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_government,Hygiene,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,total,Sanitation,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,urban,Sanitation,2002,100,4286417.5,Insufficient data
AZE,Azerbaijan,rural,Sanitation,2002,100,3990597,Insufficient data
AZE,Azerbaijan,hospital,Sanitation,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_hospital,Sanitation,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,government,Sanitation,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_government,Sanitation,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,total,Water,2002,0,0,Insufficient data
AZE,Azerbaijan,urban,Water,2002,100,4286417.5,Insufficient data
AZE,Azerbaijan,rural,Water,2002,100,3990597,Insufficient data
AZE,Azerbaijan,hospital,Water,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_hospital,Water,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,government,Water,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_government,Water,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,total,Health care waste,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,urban,Health care waste,2002,100,4286417.5,Insufficient data
AZE,Azerbaijan,rural,Health care waste,2002,100,3990597,Insufficient data
AZE,Azerbaijan,hospital,Health care waste,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_hospital,Health care waste,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,government,Health care waste,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,non_government,Health care waste,2002,100,8277014.5,Insufficient data
AZE,Azerbaijan,total,Hygiene,2002,0,0,No service
AZE,Azerbaijan,total,Sanitation,2002,0,0,No service
AZE,Azerbaijan,total,Water,2002,0,0,No service
BDI,Burundi,total,Environmental cleaning,2002,100,6741569,Insufficient data
BDI,Burundi,urban,Environmental cleaning,2002,100,585303.06,Insufficient data
BDI,Burundi,rural,Environmental cleaning,2002,100,6156266,Insufficient data
BDI,Burundi,hospital,Environmental cleaning,2002,100,6741569,Insufficient data
BDI,Burundi,non_hospital,Environmental cleaning,2002,100,6741569,Insufficient data
BDI,Burundi,government,Environmental cleaning,2002,100,6741569,Insufficient data
BDI,Burundi,non_government,Environmental cleaning,2002,100,6741569,Insufficient data
BDI,Burundi,total,Hygiene,2002,100,6741569,Insufficient data
BDI,Burundi,urban,Hygiene,2002,100,585303.06,Insufficient data
BDI,Burundi,rural,Hygiene,2002,100,6156266,Insufficient data
BDI,Burundi,hospital,Hygiene,2002,100,6741569,Insufficient data
BDI,Burundi,non_hospital,Hygiene,2002,100,6741569,Insufficient data
BDI,Burundi,government,Hygiene,2002,100,6741569,Insufficient data
BDI,Burundi,non_government,Hygiene,2002,100,6741569,Insufficient data
BDI,Burundi,total,Sanitation,2002,100,6741569,Insufficient data
BDI,Burundi,urban,Sanitation,2002,100,585303.06,Insufficient data
BDI,Burundi,rural,Sanitation,2002,100,6156266,Insufficient data
BDI,Burundi,hospital,Sanitation,2002,100,6741569,Insufficient data
BDI,Burundi,non_hospital,Sanitation,2002,100,6741569,Insufficient data
BDI,Burundi,government,Sanitation,2002,100,6741569,Insufficient data
BDI,Burundi,non_government,Sanitation,2002,100,6741569,Insufficient data
BDI,Burundi,total,Water,2002,100,6741569,Insufficient data
BDI,Burundi,urban,Water,2002,100,585303.06,Insufficient data
BDI,Burundi,rural,Water,2002,100,6156266,Insufficient data
BDI,Burundi,hospital,Water,2002,100,6741569,Insufficient data
BDI,Burundi,non_hospital,Water,2002,100,6741569,Insufficient data
BDI,Burundi,government,Water,2002,100,6741569,Insufficient data
BDI,Burundi,non_government,Water,2002,100,6741569,Insufficient data
BDI,Burundi,total,Health care waste,2002,100,6741569,Insufficient data
BDI,Burundi,urban,Health care waste,2002,100,585303.06,Insufficient data
BDI,Burundi,rural,Health care waste,2002,100,6156266,Insufficient data
BDI,Burundi,hospital,Health care waste,2002,100,6741569,Insufficient data
BDI,Burundi,non_hospital,Health care waste,2002,100,6741569,Insufficient data
BDI,Burundi,government,Health care waste,2002,100,6741569,Insufficient data
BDI,Burundi,non_government,Health care waste,2002,100,6741569,Insufficient data
BEN,Benin,total,Environmental cleaning,2002,100,7295394,Insufficient data
BEN,Benin,urban,Environmental cleaning,2002,100,2847830,Insufficient data
BEN,Benin,rural,Environmental cleaning,2002,100,4447564,Insufficient data
BEN,Benin,hospital,Environmental cleaning,2002,100,7295394,Insufficient data
BEN,Benin,non_hospital,Environmental cleaning,2002,100,7295394,Insufficient data
BEN,Benin,government,Environmental cleaning,2002,100,7295394,Insufficient data
BEN,Benin,non_government,Environmental cleaning,2002,100,7295394,Insufficient data
BEN,Benin,total,Hygiene,2002,100,7295394,Insufficient data
BEN,Benin,urban,Hygiene,2002,100,2847830,Insufficient data
BEN,Benin,rural,Hygiene,2002,100,4447564,Insufficient data
BEN,Benin,hospital,Hygiene,2002,100,7295394,Insufficient data
BEN,Benin,non_hospital,Hygiene,2002,100,7295394,Insufficient data
BEN,Benin,government,Hygiene,2002,100,7295394,Insufficient data
BEN,Benin,non_government,Hygiene,2002,100,7295394,Insufficient data
BEN,Benin,total,Sanitation,2002,100,7295394,Insufficient data
BEN,Benin,urban,Sanitation,2002,100,2847830,Insufficient data
BEN,Benin,rural,Sanitation,2002,100,4447564,Insufficient data
BEN,Benin,hospital,Sanitation,2002,100,7295394,Insufficient data
BEN,Benin,non_hospital,Sanitation,2002,100,7295394,Insufficient data
BEN,Benin,government,Sanitation,2002,100,7295394,Insufficient data
BEN,Benin,non_government,Sanitation,2002,100,7295394,Insufficient data
BEN,Benin,total,Water,2002,100,7295394,Insufficient data
BEN,Benin,urban,Water,2002,100,2847830,Insufficient data
BEN,Benin,rural,Water,2002,100,4447564,Insufficient data
BEN,Benin,hospital,Water,2002,100,7295394,Insufficient data
BEN,Benin,non_hospital,Water,2002,100,7295394,Insufficient data
BEN,Benin,government,Water,2002,100,7295394,Insufficient data
BEN,Benin,non_government,Water,2002,100,7295394,Insufficient data
BEN,Benin,total,Health care waste,2002,100,7295394,Insufficient data
BEN,Benin,urban,Health care waste,2002,100,2847830,Insufficient data
BEN,Benin,rural,Health care waste,2002,100,4447564,Insufficient data
BEN,Benin,hospital,Health care waste,2002,100,7295394,Insufficient data
BEN,Benin,non_hospital,Health care waste,2002,100,7295394,Insufficient data
BEN,Benin,government,Health care waste,2002,100,7295394,Insufficient data
BEN,Benin,non_government,Health care waste,2002,100,7295394,Insufficient data
BEN,Benin,hospital,Water,2002,0,0,No service
BEN,Benin,hospital,Health care waste,2002,0,0,No service
BFA,Burkina Faso,hospital,Water,2002,100,12293100,Basic service
BFA,Burkina Faso,total,Environmental cleaning,2002,100,12293100,Insufficient data
BFA,Burkina Faso,urban,Environmental cleaning,2002,100,2367405.3,Insufficient data
BFA,Burkina Faso,rural,Environmental cleaning,2002,100,9925695,Insufficient data
BFA,Burkina Faso,hospital,Environmental cleaning,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_hospital,Environmental cleaning,2002,100,12293100,Insufficient data
BFA,Burkina Faso,government,Environmental cleaning,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_government,Environmental cleaning,2002,100,12293100,Insufficient data
BFA,Burkina Faso,total,Hygiene,2002,100,12293100,Insufficient data
BFA,Burkina Faso,urban,Hygiene,2002,100,2367405.3,Insufficient data
BFA,Burkina Faso,rural,Hygiene,2002,100,9925695,Insufficient data
BFA,Burkina Faso,hospital,Hygiene,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_hospital,Hygiene,2002,100,12293100,Insufficient data
BFA,Burkina Faso,government,Hygiene,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_government,Hygiene,2002,100,12293100,Insufficient data
BFA,Burkina Faso,total,Sanitation,2002,99.70485,12256816.91535,Insufficient data
BFA,Burkina Faso,urban,Sanitation,2002,99.74853,2361452.06473,Insufficient data
BFA,Burkina Faso,rural,Sanitation,2002,100,9925695,Insufficient data
BFA,Burkina Faso,hospital,Sanitation,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_hospital,Sanitation,2002,99.97824,12290424.90834,Insufficient data
BFA,Burkina Faso,government,Sanitation,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_government,Sanitation,2002,100,12293100,Insufficient data
BFA,Burkina Faso,total,Water,2002,100,12293100,Insufficient data
BFA,Burkina Faso,urban,Water,2002,100,2367405.3,Insufficient data
BFA,Burkina Faso,rural,Water,2002,100,9925695,Insufficient data
BFA,Burkina Faso,hospital,Water,2002,0,0,Insufficient data
BFA,Burkina Faso,non_hospital,Water,2002,100,12293100,Insufficient data
BFA,Burkina Faso,government,Water,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_government,Water,2002,100,12293100,Insufficient data
BFA,Burkina Faso,total,Health care waste,2002,100,12293100,Insufficient data
BFA,Burkina Faso,urban,Health care waste,2002,100,2367405.3,Insufficient data
BFA,Burkina Faso,rural,Health care waste,2002,99.802,9906042.1239,Insufficient data
BFA,Burkina Faso,hospital,Health care waste,2002,100,12293100,Insufficient data
BFA,Burkina Faso,non_hospital,Health care waste,2002,100,12293100,Insufficient data
BFA,Burkina Faso,government,Health care waste,2002,99.6145,12245710.0995,Insufficient data
BFA,Burkina Faso,non_government,Health care waste,2002,100,12293100,Insufficient data
BFA,Burkina Faso,total,Hygiene,2002,0,0,No service
BFA,Burkina Faso,urban,Hygiene,2002,0,0,No service
BFA,Burkina Faso,rural,Hygiene,2002,0,0,No service
BFA,Burkina Faso,hospital,Hygiene,2002,0,0,No service
BFA,Burkina Faso,non_hospital,Hygiene,2002,0,0,No service
BFA,Burkina Faso,government,Hygiene,2002,0,0,No service
BFA,Burkina Faso,total,Sanitation,2002,0.29515,36283.08465,No service
BFA,Burkina Faso,urban,Sanitation,2002,0.25147,5953.2352,No service
BFA,Burkina Faso,non_hospital,Sanitation,2002,0.02176,2675.09203,No service
BFA,Burkina Faso,non_government,Sanitation,2002,0,0,No service
BFA,Burkina Faso,urban,Water,2002,0,0,No service
BFA,Burkina Faso,rural,Health care waste,2002,0.198,19652.8761,No service
BFA,Burkina Faso,government,Health care waste,2002,0.3855,47389.9005,No service
BGD,Bangladesh,total,Environmental cleaning,2002,100,136600672,Insufficient data
BGD,Bangladesh,urban,Environmental cleaning,2002,100,33816864,Insufficient data
BGD,Bangladesh,rural,Environmental cleaning,2002,100,102783808,Insufficient data
BGD,Bangladesh,hospital,Environmental cleaning,2002,100,136600672,Insufficient data
